601	79,82,211,287,438,662,757,913
602	5,41,133,245,310,316,340,375,454,524,557,655,684,837,882,883,893,934,943
603	50,101,309,424,435,498,501,557,609,778,896
604	177,310,361,451,567,636,649,786,795,883,918
605	91,196,231,411,448,575,592,633,692,915,997
606	96,112,136,178,220,273,297,438,462,567,600,663,780,821,916,935,942,952,985,991
607	98,139,142,205,341,391,458,552,706,947
608	18,116,182,242,331,351,401,426,617,681,685,886,941
609	51,75,132,133,169,232,344,370,413,448,789,790,815,929,961,981
610	79,128,148,180,186,252,302,318,374,719,784,785,874,961
611	31,248,302,401,424,472,666,922
612	38,177,228,248,681,692,749
613	175,187,330,750
614	217,322,642,778,999
615	322,616,638,664
616	265,423,895
617	29,73,183,189,224,271,402,425,462,465,477,502,714,771,796
618	89,180,312
619	74,141,148,160,169,255,308,377,396,407,460,554,576,679,725,729,805
620	27,413,481,485,510,638,780,791,833,911,926
621	3,161,179,322,349,374,398,490,548,576,636,684,758,831,903
622	2,53,150,218,323,340,348,413,506,526,528,588,595,600,651,710,749,870,979
623	43,157,159,192,365,420,428,512,679,721,761,784,813,856
624	174,204,228,232,258,317,354,385,461,468,479,541,573,654,738,740,906,984,985
625	1,292,351,390,439,469
626	144,164,392,442,594,611,640,702,713,763,781,807
627	254,405,472,502,506,655,899
628	24,110,142,157,221,472,511,630,704,764,825,856,947
629	8,85,201,251,321,376,391,415,558,561,563,590,613,672,706,733,751,759,944,958
630	379,445,551,564,647,677,811
631	96,102,137,297,300,331,358,395,553,556,595,678,717,741,793,801,915,963,990,998
632	74,75,122,124,237,288,303,323,376,378,387,473,477,612,851,900,929,954
633	24,53,152,260,312,357,359,413,429,431,482,652,662,682,718,807,951,956,982
634	13,135,547,680,692,788
635	60,63,101,105,272,347,539,551,622,712,863,952
636	336,616
637	27,102,113,205,399,504,522,539,707,854
638	5,27,171,350,408,418,524,525,552,556,620,674,677,746,802,804,821,825,924,961
639	52,111,140,153,185,223,230,384,419,428,448,466,534,681,698,770,805,934,964
640	25,52,158,190,305,383,458,468,541,581,664,669,694,731,794,828,838,854,940,1000
641	52,184,199,211,348,406,432,465,486,602,645,657,727,819,885,907,959,984
642	65,96,114,167,220,281,286,310,489,492,521,552,610,658,662,679,755,909
643	125,190,440,543,641,665,774,849
644	22,44,150,239,290,292,310,320,347,374,479,616,792,803,851
645	2,84,244,293,344,416,461,589,643,754,810,918,925,931
646	58,237,428,753,986
647	22,198,392,423,435,580,603,662,806,808,811,853,892,931
648	392
649	3
650	80,149,152,240,271,364,608,613,722,766,784,802,855,857,890,901,910,932,972
651	88,192,311,369,415,444,457,468,489,565,706,733,796,797,865
652	26,49,167,211,213,317,383,406,449,464,503,703,712,752,845
653	40,53,150,154,209,276,741,761,837,838
654	41,115,365,415,543,558,659,771
655	566,882,896
656	171,244,300,558,661,685,709,870
657	38,180,246,303,305,414,415,532,661,773,810,811,839,845,873
658	23,115,232,524
659	331
660	30,64,83,118,155,229,411,441,482,499,639,726,731,800,916,923
661	64,145,289,410,477,677,855,885,945
662	92,129,147,192,291,362,406,470,492,610,621,637,719,733,770,885,990
663	26,82,95,115,124,154,227,240,388,428,431,464,477,492,763,829,866,923
664	235,459,668
665	82,173,267,277,556,594,835,838,888,891,995
666	98,108,123,149,165,166,272,486,519,713,767,870,882
667	14,32,90,190,253,353,382,461,473,528,624,641,683,766,869,908,942,955,968
668	510,619,626,785,825,999
669	124,185,207,233,276,336,340,341,381,400,517,584,778,859
670	173,176,275,499,978
671	48,100,200,312,351,466,632,653,736,744,758,767,774,822,825,841,941
672	78,247,252,409,476,580,648,690,697,711,732,742,851,938,961,984
673	23,89,90,183,214,380,385,388,410,457,556,557,609,685,704,715,876,891,904,967
674	117,173,190,213,304,340,391,437,599,762,899
675	168,285,413,524,895
676	42,296,377,420,426,534,550,665,768,778,790,832,833,846,881
677	207,256,297,309,717,778,809,912,949
678	18,36,51,250,284,537,794,815,828,901
679	40,329,338,530,555,567,587,671,697,891,995
680	31,167,206,238,377,562,590,643,795
681	46,354,558,693,991
682	32,114,333,471,907
683	275,605,733,879,917
684	357
685	36,86,293,302,342,396,446,494,553,607,609,641,645,653,691,746,811,918,928,945
686	52,80,106,237,449,488,508,628,761,824
687	375,619,767,772,821,903
688	10,135,248,275,302,323,384,471,495,639,735,751,779,866,903
689	84,119,163,369,421,444,635,824,826,937
690	279,329,363,382,428,544,553,646,697,967
691	603
692	3,70,176,229,268,274,300,376,396,409,455,552,586,684,758,846
693	84,309,398,407,420,487,628,749,954
694	67,191,548,793,928
695	162,174,269,650
696	83,322,367,414,453,476,701,739,845
697	67,148,155,161,181,220,242,349,355,418,447,536,612,619,646,716,764,857,875,953
698	39,210,489,627,872
699	649
700	113,229,244,284,756,918,987
701	61,227,308,326,367,473,506,588,656,683,697,723,737,741,769,805,851,998
702	94,334,336,441
703	41,138,240,357,386,464,472,548,648,675,729,826
704	666
705	86,211,298,335,464,484,551,570,572,577,595,675,685,697,757,781
706	59,90,100,642,646,856,872,975
707	32,104,137,170,234,275,320,335,356,527,543,595,772,841,856,874,886,971
708	26,31,199,282,402,414,417,489,592,662,777,830,980
709	13,118,316,371,405,406,546,566,568,616,626,697,891,942,947
710	77,308,336,365,371,419,521,529,534,555,603,756,758,852,853,866,938,952,973
711	57,203,235,275,358,466,529,555,582,619,664,816,845
712	39,83,174,268,378,414,442,453,474,483,547,556,731,778
713	165,234,284,374,543,564,641,668,731,749,947
714	31,179,244,452,583,689,931
715	35,49,76,93,219,253,377,511,524,651,676,686,690,780,851,852,912,949,985
716	329,441,496
717	189,192,238,240,252,282,347,358,453,473,558,581,635,694,719,734,806,860
718	820
719	25,64,68,127,281,360,374,384,461,532,547,584,606,612,621,747,918,994
720	79,337,411,534,658,771,962,988
721	82,134,160,166,434,565,627,748
722	21,32,66,86,108,214,337,381,447,501,564,566,673,692,901
723	115,123,188,271,339,397,570,600,611,727,883,902,967,994
724	246,262,337,437,553,640,645,728,777,783,913
725	21,100,273,315,340,434,517,553,668,760,804,821,887,930,983,986
726	32,823,916
727	42,48,164,267,316,320,445,456,531,653,690,765
728	133,199,201,393,489,504,581,592,704,714,871,894,901
729	117,144,164,351,462,489,752,779,808,813,909
730	350,601
731	154,203,338,726,991
732	40,191,334,483,510,674,725,894,994
733	27,53,154,278,361,400,451,496,519,548,663,798,800,835,888,902,953,975
734	208,348
735	94,153,275,280,510,535,598,627,631,683,692,726,732,860,937
736	11,78,146,196,269,333,347,406,468,548,584,596,630,776,802,846,932
737	50,202,219,447,493,518,525,545,671,794,834,926,941,979,985
738	78,141,268,366,385,413,482,595,693,755,826,887,944
739	81,209,213,287,324,330,369,434,459,505,532,552,637,646,776,789,917,943,954
740	124,161,470,489,516,526,547,576,644,649,734,747,824,935,937
741	101,115,129,207,233,395,838,872,966
742	180,314,394,445,488,568,672,812,833,836,878
743	433,498,603,604,668,752,967
744	328,425,457,473,505,578,607,625,742,765,791,872
745	57,193,566,773
746	358,619,739
747	1,36,48,59,95,157,192,196,200,310,324,362,423,479,493,529,570,812,832,949
748	187,260,412,735
749	38,111,116,133,199,231,412,430,459,518,574,623,666,729,748,753,852,916,922
750	208,400,452,630,764,942
751	17,60,61,123,147,151,210,223,327,347,416,431,452,460,621,671,705,864
752	78,164,783,990
753	65,120,159,174,200,210,215,261,294,354,432,514,599,690,761,894,903,910,922,952
754	26,41,136,266,356,411,474,549,597,618,777,828,831
755	67,86,163,256,275,276,318,342,347,498,506,510,701,929,938,959,978,983,1000
756	37,573,819
757	134,218,228,233,242,303,353,367,388,465,470,616,709,770,812,931
758	848
759	538
760	60,159,196,201,317,331,372,385,479,485,572,610,635,693,906
761	87,98,201,221,223,287,349,455,514,571,667,714,812,834,852
762	696
763	81,96,111,133,293,347,493,614,708,718,725
764	34,48,62,103,223,267,309,367,417,470,532,544,547,713,740,910,979
765	41,152,243,611,612,794
766	5,48,104,387,430,808
767	3,41,61,97,108,158,243,249,286,289,523,536,596,712,757,853,862
768	154,220,449,482,569,835,976
769	201,636
770	31,97,116,325,392,497,591,957
771	81,305,321,327,328,368,384,428,674,722,725,867,880,954
772	134,234,263,708,753
773	169,529
774	85,111,112,195,206,396,518,537,557,633,635,659,701,759,772,810,978
775	34,70,190,405,410,645,796,843,886,949
776	129,783
777	106,128,135,185,196,258,338,378,485,604,616,730,754,778,853,890
778	106,415,585,813
779	94,148,255,327,385,436,553,795,990
780	343,349,540,650,738,789,939
781	362
782	99,290,382,436,458,570,592,681,698,709,723,756,864,870,938,967
783	130,273,305,309,565,643,863,998
784	138,250,299,414,491,577,736,906
785	19,36,121,201,205,206,222,354,374,402,497,498,562,660,704,791,869,898,996
786	21,127,214,437,470,743,744,828,901
787	66,116,464,525,541,577,585,869
788	2,143,148,150,154,163,209,255,296,358,452,484,496,558,602,619,831,849,866,874
789	157,294,561,697,827,940
790	26,117,168,221,275,358,458,518,535,555,563,607,641,664,675,755,847,955
791	44,127,140,204,223,227,391,410,570,800,839
792	30,216,265,288,308,357,417,543,573,592,601,679,730,766,855,884,896,976,983
793	84,89,102,180,195,326,333,380,470,533,643,726,867,952,955,957
794	137,189,224,608,636,646,718,782
795	798
796	153,175,181,215,248,316,359,380,415,497,638,640,642,703,713,741,775,798,820,974
797	408,421,457,510,519,541,542,701,705,729,758,814,816,820,863
798	26,128,135,159,300,351,416,531,576,696,714,830,831,900,975
799	65,127,128,149,214,300,307,344,643,735,790,830
800	36,229,398,407,412,420,457,462,473,532,720,744,822,977,983
801	188,235,535,546,560,637
802	65,226,306,346,455,462,542,543,736,760,785,813,897,957
803	96,215,297,445,482,500,657,800,828,901,966,993
804	6,43,140,344,378,513,859
805	15,106,164,342,364,376,414,575,861,883,889,924
806	24,114,128,160,277,332,462,535,833,940,942
807	236,288,430,521,523,530,767,891
808	89,102,103,109,163,402,474,512,564,586,603,743,779,961,968,981,988
809	38,105,215,467,634,897
810	104,277,647,733,751,787,826,831,902
811	69,98,115,240,428,447,461,481,593,612,621,700,709,767,784,850,875,914,966,993
812	96,138,142,181,292,340,376,430,444,553,601,671,804,922
813	3,32,51,133,357,522,543,658,699,720,742,887,888,913
814	88,336,657,884
815	45,177,231,391,420,471,596,637,642,705,795,871,942,984,990
816	27,75,119,200,238,261,292,326,421,464,617,631,655,660,797,896,970
817	41,43,51,83,166,356,396,401,527,559,563,591,627,654,790,854,912
818	22,80,88,110,160,271,275,408,438,524,620,742,763,792,818,975
819	3,4,10,12,141,183,278,315,371,496,559,705,779,896,977,998
820	99,136,170,238,326,396,475,701,712,720,732,786,805,856,933,936
821	70,188,216,263,540,608,797,798,813,949,965,994
822	25,47,79,94,221,281,292,301,374,377,467,479,578,596,605,615,806,844,897
823	98,124,173,304,474,579,906
824	107,263,304,349,366,980
825	44,147,254
826	368,453,461,873
827	91,124,169,441,449,457,511,609,638,661,678,679,795,852,884
828	143,147,180
829	294,296
830	48,65,115,207,213,219,256,311,466,603,644,785,794,796,800,889,910
831	90,227
832	35,52,193,428,467,472,477,587,593,646,651,682,683,691,699,747,832,915
833	22,40,57,75,93,146,287,370,388,484,603,631,707,789,864,939,971,986,996
834	48,145,234,243,270,273,296,342,363,498,550,695,710,719,816,907
835	18,23,81,178,201,344,389,413,496,504,561,585,606,651,721,924,940,941
836	146,168,194,201,328,355,407,414,450,564,577,725,801,841,849,914,958,959,967,988
837	6,90,102,112,196,208,249,271,313,316,366,556,770,807,816,950
838	9,31,125,333,432,497,634,739,784,829,861,878,889
839	26,170,434,441,479,556,573,603
840	18,68,101,251,511,821,898
841	46,125,139,192,258,275,382,436,511,602,607,647,724,812,859,868,914,978,993,999
842	44,58,261,273,288,308,311,345,399,400,493,513,538,582,626,831,891,912,924,953
843	130,318,433,900
844	531,631,999
845	88,313,465,496,632,633,676,841,928,966,968
846	400,825
847	879,927
848	130,156,173,264,419,453,469,490,515,604,643,717,731,778,825,904,917
849	25,56,281,328,345,386,482,501,591,684,742,810,814,826,853,877,897
850	21,245,473,607,642,671,675,717,777
851	264,275,464,606,977
852	9,46,100,202,291,314,729,784
853	557,823
854	24,45,156,353,449,520,525,595,654,733,941,973
855	6,12,162,190,218,258,352,364,399,412,713,759,760,806,823
856	30,33,52,339,403,459,464,521,612,681,712,776,781,855,909,989
857	370,506,997
858	63,112,114,123,191,205,207,264,335,499,504,521,564,607,684,790,860,869,950
859	44,111,177,205,436,487,536,689,696,773,786,991
860	6,19,107,156,189,403,418,453,521,549,762,775,816,830,839,844
861	12,157,177,198,232,351,558,588,650,734,828,934
862	51,62,233,472,555,607,620,651,758,896,954
863	3,39,72,87,93,215,232,344,355,526,569,619,744,778,822,897,906,932,949,961
864	945
865	23,32,54,114,121,139,174,223,251,255,445,466,519,589,625,755,900
866	98,101,203,205,231,384,417,477
867	28,183,194,259,332,393,461,478,487,601,610,724,770,809
868	47,200,345,350,444
869	378,434,581,986
870	19,22,102,106,111,201,211,269,277,323,383,621,627,687,739,773,819,889,997
871	21,264,537,635
872	12,69,81,94,136,255,351,478,535,546,593,759,772,792,838,892,900,985,999
873	107,118,482,555,579,586,694,927
874	382,537,647
875	121,240,279,323,759,899,931
876	58,208,499,649,712,768,831,839
877	76,126,270,310,345,427,467,521,576,689,732,855,922,931
878	433,644,782
879	28,119,219,224,454,561,620,704,935,985,986
880	63,265,388,399,487,631,900,948
881	9,70,82,156,172,283,383,474,523,584,687,836,918,952,977
882	56,175,249,321,545,645,709,722,823,832,907,913,989
883	81,346,374,444,634,692,852,855,928
884	289,371,403,499,626,741,947
885	128,133,246,247,279,537,563,605,711,833,910,959,961,966
886	397,734,809,850,879,989
887	58,209,283,307,324,357,413,862,867,889
888	67,131,214,229,361,367,411,491,535,717,733,771,847,849,872,887,939
889	394,984
890	74,97,101,156,170,173,183,226,375,442,500,522,556,612,677,855,929
891	320,351,402,704
892	83,141,196,243,283,329,386,425,448,459,498,533,796,928,998
893	97,201,288,336,403,444,558,738,879,881,920
894	86,406,718,918
895	31,150,530,722,869
896	21,22,24,99,243,249,313,320,359,362,442,501,574,633,661,812,936,938
897	74,131,133,277,328,470,490,550
898	33,43,186,853,867,899
899	93,97,99,101,105,106,115,154,282,287,510,511,588,743,766,779,793,970,989
900	114,158,205,315,327,379,400,416,431,434,440,472,545,551,811,813,991
901	51,86,98,102,209,287,318,322,367,442,492,561,563,732,744,805
902	110,340
903	166,167,172,391,418,449,499,556,776,791,804,878,883,931
904	14,77,88,120,123,161,197,221,314,374,376,446,557,767,851,908,949
905	20,130,307,334,348,363,373,427,655,742,821
906	121,129,311,356,361,368,444,475,499,553,654,720,776,785,806,816,852,950,975
907	36,111,158,213,246,248,360,447,461,556,642,685,802,827
908	50,113,142,320,437,577,737
909	15,45,61,114,333,413,450,467,629,630,676,706,746,833,919,935,996
910	16,129,206,211,222,250,263,277,286,298,373,399,400,402,413,556,791,802,980
911	73,96,120,127,238,261,268,274,438,484,571,602,661,714,770,797,878,888,909
912	20,687,706,878,963
913	80,112,507
914	175,230,375,410,560,773,787,912
915	47,95,152,237,250,294,308,342,343,401,513,664,679,720,802,805,865,931
916	13,53,117,252,333,385,427,449,498,558,861
917	65,101
918	130,266
919	30,109,230,410,437,775,781,866,936,985
920	325,452,453,473,545,562,626,802,930,980
921	150
922	20,33,65,193,350,402,431,483,506,576,604,613,869
923	716,925
924	353
925	26,30,143,208,216,315,419,598,624,685,780,808,842
926	514,653
927	141,157,195,210,220,362,511,553,563,838,917,987
928	12,41,182,267,286,313,316,494,583,674,679,689,730,763,765,787,883,910
929	35,157,238,340,517,633,687,741,767,769,786,862
930	91,103,737
931	15,49,265,266,273,328,504,505,578,597,617,849,854,881,921,970,975
932	116,222,277,341,603,969,986
933	84,115,158,234,380,450,468,641,662,697,794,918
934	112,187,228,315,475,766,847,917
935	28,130,328,368,642,833,887,939
936	73,99,134,172,182,203,240,289,303,378,473,480,521,595,723,761,762,858,966,988
937	491
938	291,295,627,677,716,726,927
939	26,291,292,313,368,425,504,545,696,713,895,961
940	31,116,217,256,284,304,309,369,431,478,658,670,676,730,875,888,913,928,960
941	9,98,299,443,500,531,546,717,724,808,849,947,990
942	37,47,55,64,102,272,322,334,348,538,803,824,845,860,877,933,973,977
943	145,228,687,893
944	13,125,177,199,205,343,442,449,479,576,655,658,770,783,813,816,896,900,924
945	79,172,237,319,342,391,481,488,549,610,631,689,697,776,851,987,994
946	60,378,591,798,863
947	73,85,88,111,263,273,342,367,435,450,466,559,637,697,717,718,845,914
948	138,149,176,182,216,272,425,548,575,615,662,830,860,893,966
949	61,171,275,301,480,498,613,854,987
950	126,189,223,241,371,477,698,834,951,952
951	786
952	228,259,309,473,897
953	62,88,99,150,173,180,271,471,587,599,601,630,632,749,754,771,802,845,988
954	433,901,922
955	57,103,195,294,325,329,419,449,542,585,688,708,737
956	235,240,758
957	104,611
958	127
959	224,880
960	18,40,63,104,109,114,368,563,594,692,720,858,903,906
961	51,255,274,511,968
962	136,191,221,391,450,463,523,594,695,721,724,804,870,903,962,977,981
963	56,63,128,155,205,262,405,513,659,756,830,925,995
964	60,168,244,257,263,296,340,398,400,448,579,612,615,786,789,834,854,956,975,980
965	62,145,375,504,569,610,632,647,765,787,817,865,914,944
966	388
967	187,207,370,445,663,784,866,868
968	50,54,119,122,268,373,393,404,438,559,622,632,719,790,825,927,935
969	137,359,398,421,473,609,666,714,888,912
970	153,285,612
971	100
972	38,138,212,300,324,350,409,620,667,736,763,791,829,887,916,986
973	24,68,106,223,232,269,272,315,399,410,563,589,694,706,798,875,942,958
974	3,23,257,308,327,376,549,797,901,918,921
975	194,234,451,518,705
976	68,334,970
977	581,723,937
978	143,200,468,530,628,740,904
979	14,115,265,329,478,975
980	14,98,104,109,138,204,219,227,355,369,473,509,552,604,719
981	31,80,145,151,157,226,229,235,249,279,296,334,360,485,507,642,732,839,931
982	6,109,197,226,337,406,461,510,518,533,598,606,626,671,672,801,842,852,959
983	43,301,973
984	44,305,381,382,550,620,635,637,729,742,989
985	138,209,261,291,328,329,410,548,568,615,817,933
986	152,687,740,757,918,923
987	2,176,448,504,522,525,604,695,696,733
988	34,122,186,208,256,285,301,328,444,450,469,645,696,738,820,851,920,968
989	20,30,212,359,366,496,598,638,694,699,701,703,740,756
990	76,140,317,347,352,429,441,539,643,739,766,798,800,803
991	50,165,274,501,604,614,675,735,859
992	1,59,65,157,257,370,408,490,600,860
993	94,163,258,437,453,462,529,534,567,577,693,763,819,860,863,933
994	369,764
995	370,526,761,971,987
996	46,294,656,888,933
997	24,121,136
998	30,58,191,347,444,499,526,669,952
999	33,140,155,199,254,389,464,496,697,772,970
1000	300
